RFP_ID,Company_Name,Link,Owner,Publish_Date,End_Date,Event_Type,Status,Participated,Description,Note,,,
SEC RFP-C001735069,SEC RFP-C001735069,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIvE0nl3&awcharset=UTF-8,MOHAMMAD ABDULRAHMAN IBRAHIM ALJUFFALI,1/28/2026 10:57 PM,02/02/2026 12:45 PM,RFP,,Declined,,,,,
SEC RFP-C001735132,SEC RFP-C001735132,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIulp7WP&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,1/28/2026 12:07 AM,02/04/2026 12:45 PM,RFP,,Declined,,,,,
SEC RFP-C001723233,SEC RFP-C001723233,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIulTlfw&awcharset=UTF-8,NASSER ALASABI,1/28/2026 12:16 AM,01/28/2026 12:45 PM,RFP,,Declined,,,,,
SEC RFP- C001733710,SEC RFP- C001733710,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIut3pLQ&awcharset=UTF-8,ABDULKARIM ALQAHTANI,1/28/2026 3:21 AM,02/07/2026 12:45 PM,RFP,,Declined,,,,,
SEC RFP-C001737528,SEC RFP-C001737528,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIuucPgi&awcharset=UTF-8,ABDULKARIM ALQAHTANI,1/28/2026 3:27 AM,02/04/2026 12:45 PM,RFP,,Declined,,,,,
SEC RFP-C001739771,SEC RFP-C001739771,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIu%21Izsl&awcharset=UTF-8,MOHAMMAD FAIZ GALEB KHOJA,1/28/2026 8:47 PM,02/08/2026 12:45 PM,RFP,,Declined,,,,,
Aramco_4202906255,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBPVG0Aj&awcharset=UTF-8,"Muhaisin, Hind",1/29/2020 1:50 PM,02/02/2020 04:30 PM,RFP,,No,,,,,
Aramco_4203087463,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDkrAzAd&awcharset=UTF-8,"Alharbi, Matar",1/29/2023 10:43 AM,01/13/2023 07:30 PM,RFP,,Yes,,,,,
SEC RFP-C001438590,SEC RFP-C001438590,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE56eSJy&awcharset=UTF-8,TAREQ F SHEHABI,1/29/2024 1:29 AM,02/07/2024 12:45 PM,RFP,,Declined,,,,,
SEC RFPC001436728,SEC RFPC001436728,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE57DN8i&awcharset=UTF-8,TAREQ F SHEHABI,1/29/2024 1:54 AM,02/07/2024 01:00 PM,RFP,,Declined,,,,,
SEC RFP-C001726485,SEC RFP-C001726485,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIvMWKRs&awcharset=UTF-8,SABA S ALKHAMBASHI,1/29/2026 1:36 AM,02/01/2026 12:45 PM,RFP,,Declined,,,,,
"Aramco_4203237219_CABLE, ELECTRICAL, LOW VOLTAGE, 1000 V",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPIusk2FT&awcharset=UTF-8,"Batook, Zainab",1/29/2026 3:16 PM,02/09/2026 05:30 PM,RFP,,Yes,,,,,
C001433055,C001433055,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE6RS6MG&awcharset=UTF-8,AHMAD ZAKI HAFEZ ALNAZZRATY,1/30/2024 2:46 AM,01/31/2024 12:45 PM,RFP,,No,,,,,
SEC RFP - C001437739,SEC RFP - C001437739,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE6bR8PG&awcharset=UTF-8,IBRAHIM ALAEL,1/30/2024 9:36 PM,02/07/2024 12:45 PM,RFP,,Declined,,,,,
"Aramco_4203202748_CABLE, ELECTRICAL, LOW VOLTAGE 61",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGnGzqyy&awcharset=UTF-8,"Alfaleh, Maha",1/30/2025 2:46 PM,02/04/2025 07:30 PM,RFP,,Yes,,,,,
Aramco_4202987911,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBy0RamR&awcharset=UTF-8,"Alsaeedi, Tariq",1/31/2021 7:32 AM,01/27/2021 04:00 PM,RFP,,No,,,,,
SEC RFP,SEC RFP,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE6e7BnF&awcharset=UTF-8,Ibrahim S. Boubshait,1/31/2024 12:03 AM,02/07/2024 03:00 AM,RFP,,Declined,,,,,
RFQ - C001738232,RFQ - C001738232,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIv3wUs9&awcharset=UTF-8,Lamia O. Al-Harbi,1/31/2026 11:39 PM,02/14/2026 12:45 PM,RFP,,Declined,,,,,
Aramco_4203097570,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDP1vN8U&awcharset=UTF-8,"Aldossary, Meaad",10/13/2022 3:04 PM,03/22/2023 07:30 PM,RFP,,Yes,,,,,
SEC RFPC001718238,SEC RFPC001718238,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIANR6C7&awcharset=UTF-8,Ayman A AlMramhi,10/13/2025 1:30 AM,12/31/2025 12:45 PM,RFP,,Declined,,,,,
SEC RFP- C001691810 - 6001691810,SEC RFP- C001691810 - 6001691810,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIAwiSGt&awcharset=UTF-8,SALAH AHMED ALI AL MUTAWAH,10/13/2025 10:58 PM,10/28/2025 01:45 PM,RFP,,Yes,,,,,
SEC RFP-C001695709,SEC RFP-C001695709,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIAy%21f8X&awcharset=UTF-8,SALAH AHMED ALI AL MUTAWAH,10/13/2025 11:34 PM,10/28/2025 01:45 PM,RFP,,No,,,,,
SEC RFP-C001691162,SEC RFP-C001691162,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIAJ6t7g&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/13/2025 12:20 AM,10/25/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001717691,SEC RFP-C001717691,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIATnuB3&awcharset=UTF-8,Ayman A AlMramhi,10/13/2025 3:34 AM,12/28/2025 12:45 PM,RFP,,Declined,,,,,
"Aramco_4203228296_WIRE,ELEC 331MM2 (12 AWG) RED - 600V",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH%21mDspl&awcharset=UTF-8,"Batook, Zainab",10/13/2025 9:02 AM,10/19/2025 07:30 PM,RFP,,No,,,,,
Aramco_4203023260,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCjG3zH0&awcharset=UTF-8,"Muhaisin, Hind",10/14/2021 1:08 PM,10/19/2021 05:30 PM,RFP,,No,,,,,
Aramco_4203027595,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCjG3wLT&awcharset=UTF-8,"Muhaisin, Hind",10/14/2021 1:23 PM,11/07/2021 07:30 PM,RFP,,Yes,,,,,
Aramco_4203024593,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCU0XM36&awcharset=UTF-8,"Alsubaie, Abdulrahman",10/14/2021 1:23 PM,10/18/2021 07:30 PM,RFP,,No,,,,,
"Aramco_4203191482_CABLE ELECTRICAL LOW VOLTAGE, ITC, STRAN",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGKKeCyV&awcharset=UTF-8,"Nimr, Hussain",10/14/2024 11:19 AM,10/21/2024 07:30 PM,RFP,,Yes,,,,,
"Aramco_4203187662_CABLE, ELECTRICAL, LOW VOLTAGE TC, 7 S",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGKDPYj1&awcharset=UTF-8,"Nimr, Hussain",10/14/2024 11:19 AM,10/17/2024 07:30 PM,RFP,,No,,,,,
"Aramco_4203191339_HEAD, THERMOCOUPLE WEATHERPROOF,",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGKMEA7b&awcharset=UTF-8,"Nimr, Hussain",10/14/2024 11:20 AM,10/20/2024 07:30 PM,RFP,,No,,,,,
SEC RFP-C001531023 - 6001531023,SEC RFP-C001531023 - 6001531023,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGKZVvBr&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/14/2024 4:10 AM,10/23/2024 01:45 PM,RFP,,Declined,,,,,
SEC RFP C001531439,SEC RFP C001531439,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGKZmNET&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/14/2024 4:16 AM,10/22/2024 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001686172,SEC RFP-C001686172,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIA64Fsd&awcharset=UTF-8,BADR OMEER MOHAMMED ALSHAHRANY,10/14/2025 1:34 AM,10/15/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001693422,SEC RFP-C001693422,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIBgtmez&awcharset=UTF-8,ABDULAZIZ S. MUBARK ALSHAH,10/14/2025 11:33 PM,10/25/2025 01:45 PM,RFP,,Yes,,,,,
SEC RFP-C001692298,SEC RFP-C001692298,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIBhCrSC&awcharset=UTF-8,ABDULAZIZ S. MUBARK ALSHAH,10/14/2025 11:41 PM,10/25/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFPC001690810,SEC RFPC001690810,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIBFV%212O&awcharset=UTF-8,TURKI ABDULLAH ALAHMARI,10/14/2025 4:29 AM,10/21/2025 01:45 PM,RFP,,Declined,,,,,
Aramco_4203134951_1 x 120sq mm CU XLPE AWA PVC,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEcEIyLX&awcharset=UTF-8,"Alfaleh, Maha",10/15/2023 10:19 AM,10/18/2023 07:30 PM,RFP,,No,,,,,
SEC RFP-C001533463 - 6001533463,SEC RFP-C001533463 - 6001533463,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGK0YXn5&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/15/2024 4:28 AM,10/26/2024 01:45 PM,RFP,,No,,,,,
SEC RFP-C001529563 - 6001529563,SEC RFP-C001529563 - 6001529563,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGK3XXMm&awcharset=UTF-8,MOHAMMAD FAIZ GALEB KHOJA,10/15/2024 5:24 AM,10/22/2024 01:45 PM,RFP,,Declined,,,,,
SEC RFP - C001692790,SEC RFP - C001692790,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPICHmmz5&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/15/2025 10:37 PM,10/26/2025 01:45 PM,RFP,,Declined,,,,,
"Aramco_4203228312_WIRE, ELECTRICAL 10 MM2, 3",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPIAvfIVB&awcharset=UTF-8,"Almulhem, Abdulmohsin",10/15/2025 7:32 AM,10/29/2025 07:30 PM,RFP,,Yes,,,,,
"Aramco_4203129967_CORD, ELECTRICAL ASSEMBLY 3",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEcEIzg9&awcharset=UTF-8,"Alfaleh, Maha",10/16/2023 3:49 PM,10/17/2023 07:30 PM,RFP,,Yes,,,,,
Aramco_4203189875,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGKxUyUb&awcharset=UTF-8,"Alyabis, Joud",10/16/2024 1:16 PM,10/22/2024 07:30 PM,RFP,,Yes,,,,,
SEC RFP C001528227,SEC RFP C001528227,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGLKCH3v&awcharset=UTF-8,Ayman A AlMramhi,10/16/2024 1:43 AM,10/22/2024 01:45 PM,RFP,,Declined,,,,,
SEC RFP- C001527934 - 6001527934,SEC RFP- C001527934 - 6001527934,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGLauXYm&awcharset=UTF-8,NASSER ALASABI,10/16/2024 10:25 PM,10/16/2024 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001531478 - 6001531478,SEC RFP-C001531478 - 6001531478,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGLFU5PV&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/16/2024 12:01 AM,10/26/2024 01:45 PM,RFP,,Declined,,,,,
"Aramco_4203191977_CABLE E I, LOW VOLTAGE 300V; 16 AWG",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGLNlmFm&awcharset=UTF-8,"Nimr, Hussain",10/16/2024 2:04 PM,10/23/2024 07:30 PM,RFP,,No,,,,,
Aramco_4203189640_CABLE; ELECTRICAL; LOW VOLTAGE; POWER OR,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGKwWQfd&awcharset=UTF-8,"Bin Yameen, Saleh",10/16/2024 7:32 AM,10/17/2024 11:00 AM,RFP,,No,,,,,
"Aramco_4203232657_CABLE ELECTRICAL LOW VOLTAGE, ARMOURED,",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPIBnrHhZ&awcharset=UTF-8,"Batook, Zainab",10/16/2025 11:17 AM,11/26/2025 11:00 AM,RFP,,Yes,,,,,
"Aramco_4203228809_CABLE ELECTRICAL MEDIUM VOLTAGE, 15 KV (",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPIBo0m0O&awcharset=UTF-8,"Batook, Zainab",10/16/2025 2:33 PM,10/22/2025 06:30 PM,RFP,,Yes,,,,,
Aramco_4203228066_CABLE INSTRUMENTATION THERMOCOUPLE,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH83d57d&awcharset=UTF-8,"Alshareedah, Njoud",10/16/2025 9:32 AM,10/29/2025 05:30 PM,RFP,,Yes,,,,,
"Aramco_4203225471_CABLE, POWER, 5KV THROUGH 35 KV",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH83YVgz&awcharset=UTF-8,"Alshareedah, Njoud",10/16/2025 9:32 AM,10/01/2025 05:30 PM,RFP,,No,,,,,
"Aramco_4203136486_CABLE, ELECTRICAL, LOW VOLTAGE 19 S",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEe8hHi%21&awcharset=UTF-8,"Nimr, Hussain",10/17/2023 3:33 PM,10/24/2023 07:30 PM,RFP,,Yes,,,,,
SEC RFP-C001533510,SEC RFP-C001533510,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGLiavfw&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/17/2024 1:23 AM,10/27/2024 01:45 PM,RFP,,Declined,,,,,
Aramco_4203189877_CABLE INSTRUMENTATION THERMOCOUPLE,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGLH%21JjO&awcharset=UTF-8,"Buzaid, Yousef",10/17/2024 10:02 AM,10/22/2024 01:04 PM,RFP,,No,,,,,
Aramco_4203025068,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCjHtMu6&awcharset=UTF-8,"Alharbi, Matar",10/18/2021 10:35 AM,10/19/2021 06:00 PM,RFP,,Yes,,,,,
Aramco_4203122798_CABLE 1KV XLPE PVC 1 C 120MM2 (4 0 AWG),Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEcC2vOX&awcharset=UTF-8,"Alfaleh, Maha",10/18/2023 1:02 PM,10/10/2023 07:30 PM,RFP,,No,,,,,
"Aramco_4203137948_CABLE ACSR, 1072 MM2 (4 0 AWG), 6 S",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEe2L254&awcharset=UTF-8,"Alharbi, Omar",10/18/2023 10:47 AM,01/25/2024 12:00 PM,RFP,,Yes,,,,,
"Aramco_4203132833_CABLE ELECTRICAL MEDIUM VOLTAGE, ELECTRI",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEeYMiFX&awcharset=UTF-8,"Alfaleh, Maha",10/18/2023 8:07 AM,10/23/2023 01:00 PM,RFP,,Yes,,,,,
SEC RFPC001693421,SEC RFPC001693421,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIDPT47x&awcharset=UTF-8,ABDALWAHAB ALI MISFER ALQAHTANI,10/18/2025 11:40 PM,10/24/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001696296,SEC RFP-C001696296,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIDP%21LUH&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/18/2025 11:55 PM,11/08/2025 12:45 PM,RFP,,Declined,,,,,
"Aramco_4203144609_CABLE POWER,12 20KV,1C,CU400MM2",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEdQtJ0p&awcharset=UTF-8,"Alharbi, Omar",10/19/2023 4:06 PM,12/13/2023 07:30 PM,RFP,,No,,,,,
SEC RFP-C001531022 - 6001531022,SEC RFP-C001531022 - 6001531022,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGMAEO1p&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/19/2024 10:52 PM,10/23/2024 01:45 PM,RFP,,No,,,,,
SEC RFP - C001695848,SEC RFP - C001695848,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIDcHuym&awcharset=UTF-8,Ayman A Al-Ahmadi,10/19/2025 3:50 AM,10/29/2025 01:45 PM,RFP,,No,,,,,
SEC RFP-C001690335 - 6001690335,SEC RFP-C001690335 - 6001690335,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIDsJdOF&awcharset=UTF-8,HATAM ABDULLAH SALEH ALMOSHAN,10/19/2025 9:34 PM,10/25/2025 01:45 PM,RFP,,No,,,,,
Aramco_4202973697,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBnqv4DK&awcharset=UTF-8,"Alsaeedi, Tariq",10/20/2020 10:49 AM,10/26/2020 07:30 PM,RFP,,No,,,,,
Aramco_4203029056,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCj60%2B4b&awcharset=UTF-8,"Alyahya, Amjad",10/20/2021 11:03 AM,11/10/2021 07:30 PM,Survey,,Yes,,,,,
SEC RFP-C001532019 - 6001532019,SEC RFP-C001532019 - 6001532019,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGMODPED&awcharset=UTF-8,MOHAMMAD FAIZ GALEB KHOJA,10/20/2024 4:53 AM,10/26/2024 01:45 PM,RFP,,No,,,,,
Aramco_4203228987_ACCESSORIES CABLE TRAYS,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH06VNLk&awcharset=UTF-8,"Aldossary, Meaad",10/20/2025 2:33 PM,10/26/2025 04:30 PM,RFP,,No,,,,,
"Aramco_4203229996_CABLE, FOUNDATION FIELDBUS",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH7Pkpp4&awcharset=UTF-8,"Batook, Zainab",10/20/2025 7:48 AM,10/28/2025 07:30 PM,RFP,,No,,,,,
Aramco_4202857011,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPcOUk5T&awcharset=UTF-8,"Adab, Abdulmohsen",10/21/2019 2:58 PM,09/15/2019 12:30 PM,RFP,,Yes,,,,,
"Aramco_4203134297_WIRE BUILDING, 450-750V;",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEdPJwKE&awcharset=UTF-8,"Shinawi, Ahmed",10/21/2023 3:46 PM,10/19/2023 07:30 PM,RFP,,Yes,,,,,
SEC RFP-C001534259 - 6001534259,SEC RFP-C001534259 - 6001534259,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGMj1hBG&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/21/2024 3:09 AM,10/28/2024 01:45 PM,RFP,,Yes,,,,,
SEC RFP-C001532902 - 6001532902,SEC RFP-C001532902 - 6001532902,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGMyMcfT&awcharset=UTF-8,Ayman A Al-Ahmadi,10/21/2024 9:57 PM,10/27/2024 01:45 PM,RFP,,No,,,,,
SEC RFP-C001690836,SEC RFP-C001690836,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIEu7C%2By&awcharset=UTF-8,BADR OMEER MOHAMMED ALSHAHRANY,10/21/2025 10:18 PM,10/21/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001691163,SEC RFP-C001691163,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIEhDB4%2B&awcharset=UTF-8,NASSER ALASABI,10/21/2025 4:27 AM,10/25/2025 01:45 PM,RFP,,No,,,,,
SEC RFP-C001693420,SEC RFP-C001693420,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPIEhY4dH&awcharset=UTF-8,NASSER ALASABI,10/21/2025 4:34 AM,10/25/2025 01:45 PM,RFP,,No,,,,,
Aramco_4203226624_CABLE TRAY; ALUMINUM OR STEEL,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPIEdA1S7&awcharset=UTF-8,"Alshareedah, Njoud",10/21/2025 7:01 PM,10/26/2025 07:30 PM,RFP,,No,,,,,
Aramco_4203230074_CABLE 1KV XLPE PVC 1 C 185MM2 (365MCM),Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPIEOzswd&awcharset=UTF-8,"Nimr, Hussain",10/21/2025 9:17 AM,10/28/2025 07:30 PM,RFP,,Yes,,,,,
Aramco_4202971178,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBnxbsMc&awcharset=UTF-8,"Muhaisin, Hind",10/22/2020 1:34 PM,10/20/2020 04:00 PM,RFP,,No,,,,,
Aramco_4203134913_WIRE; ELECTRICAL; BUILDING; IEC OR NEC U,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEY9CPpr&awcharset=UTF-8,"Bin Yameen, Saleh",10/22/2023 4:01 PM,10/19/2023 07:30 PM,RFP,,No,,,,,
"Aramco_4203194180_CABLE, POWER, 5KV THROUGH 35 KV",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPF9fJ0YE&awcharset=UTF-8,"Almannai, Khalid",10/22/2024 11:01 AM,11/06/2024 07:30 PM,RFP,,Yes,,,,,
Aramco_4203192000_CABLE INSTRUMENTATION THERMOCOUPLE,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGL%21z5FA&awcharset=UTF-8,"Buzaid, Yousef",10/22/2024 12:33 PM,10/23/2024 07:30 PM,RFP,,Yes,,,,,
SEC RFP-C001533871,SEC RFP-C001533871,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGM%21WfSr&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,10/22/2024 3:48 AM,10/27/2024 01:45 PM,RFP,,Declined,,,,,
"Aramco_4203228813_CABLE, ELECTRICAL, LOW VOLTAGE TC, 7 S",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH%21hCIYi&awcharset=UTF-8,"Aldossary, Meaad",10/22/2025 10:02 AM,10/22/2025 06:30 PM,RFP,,Yes,,,,,
"Aramco_4203228307_WIRE,ELEC 1303MM2 (6 AWG) WHITE- 600V",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH%21uECLl&awcharset=UTF-8,"Alshareedah, Njoud",10/22/2025 11:16 AM,10/29/2025 07:30 PM,RFP,,Yes,,,,,
Aramco_4203230188_WIRE; ELECTRICAL; BUILDING; IEC OR NEC U,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHkYBez7&awcharset=UTF-8,"Aldossary, Meaad",10/22/2025 12:46 PM,11/05/2025 07:30 PM,RFP,,Yes,,,,,
Aramco_4203222587_CABLE; ELECTRICAL; LOW VOLTAGE; POWER OR,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH%21uJqm9&awcharset=UTF-8,"Alshareedah, Njoud",10/22/2025 7:46 AM,11/05/2025 07:30 PM,RFP,,No,,,,,
"Aramco_4203228597_CABLE, POWER, 5KV THROUGH 35 KV",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH84YH%2Bn&awcharset=UTF-8,"Alshareedah, Njoud",10/22/2025 9:32 AM,10/28/2025 07:30 PM,RFP,,Yes,,,,,
"Aramco_4203229584_CABLE, FOUNDATION FIELDBUS",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPH93BC3p&awcharset=UTF-8,"Alshareedah, Njoud",10/22/2025 9:32 AM,10/27/2025 07:30 PM,RFP,,No,,,,,
Aramco_4203135707_9 m (30 ft) H X extensions,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEf%21ELvD&awcharset=UTF-8,"Bajandouh, Rana",10/23/2023 1:03 PM,10/25/2023 07:30 PM,RFP,,No,,,,,
"Aramco_4203151535_CABLE, POWER, 5KV THROUGH 35 KV",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPEgNyuj7&awcharset=UTF-8,"Alsaadi, Yara",10/23/2023 3:17 PM,01/24/2024 07:30 PM,RFP,,Yes,,,,,
